Total Time(s),Time_o1(s),Time_o2(s),Time_o3(s),var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,o1,o2,o3
56.06000018119812,56.05799984931946,0.0,0.0,0,1,1,1,1,0,2,1,2,1,1,0,1,0,1,1,0,0,1,2,-66.40762463343108,17.88931578122735,38432.42901133333
51.026999950408936,51.02300000190735,0.0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-66.40762463343108,17.88931578122735,38432.42901133333
56.02499985694885,56.0239999294281,0.0,0.0,2,0,1,0,0,2,0,2,0,2,0,0,1,2,0,0,0,0,0,1,-73.24046920821114,15.339787076543443,49335.96248473614
41.019999980926514,41.01900005340576,0.0,0.0,0,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-54.22287390029326,16.933561133335207,23439.825316899332
46.019999980926514,46.01900005340576,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,-70.23460410557185,15.381224682631501,45007.735420943194
51.0220000743866,51.0220000743866,0.0,0.0,2,1,0,0,1,0,1,1,1,1,1,0,1,2,2,1,0,0,1,1,-71.48093841642229,16.19522960166996,45573.681430029144
41.020999908447266,41.019999980926514,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-65.54252199413489,16.7009139813956,40590.19857320524
46.02000021934509,46.01800012588501,0.0,0.0,2,0,1,1,1,0,1,2,0,1,1,1,1,1,1,1,0,0,0,0,-73.12316715542521,13.71213062198892,48430.281943050635
46.02300000190735,46.0220000743866,0.0,0.0,1,1,1,1,1,0,1,1,2,1,1,0,1,0,0,1,1,0,1,2,-64.83870967741935,17.485094965677728,33351.985002771675
46.026000022888184,46.02500009536743,0.0,0.0,0,1,0,1,1,0,2,0,1,0,1,1,1,2,1,1,0,1,1,0,-67.94721407624633,16.950178671440113,42440.65916774146
46.02300000190735,46.02199983596802,0.0,0.0,1,0,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,0,1,2,-64.57478005865103,17.790907451089264,36789.45356337389
46.02300000190735,46.0220000743866,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,0,-70.11730205278593,17.729564452700075,46181.69018017148
46.019999980926514,46.01900005340576,0.0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-71.43695014662757,16.348089388104423,44063.53166607658
46.02199983596802,46.02199983596802,0.0,0.0,0,1,1,1,1,0,1,1,2,1,1,0,1,0,0,1,1,0,1,2,-75.2199413489736,12.606739787893115,50368.393265912004
46.02300000190735,46.0220000743866,0.0,0.0,0,1,0,1,1,0,2,1,1,1,0,1,1,2,1,1,0,1,1,1,-65.96774193548387,16.722033220991623,38726.71046068736
41.0220000743866,41.020999908447266,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-68.31378299120236,16.702262239244156,43842.69198514572
46.0220000743866,46.0220000743866,0.0,0.0,0,1,0,1,1,1,2,1,2,1,1,1,1,1,1,1,0,0,1,1,-69.00293255131963,15.250483763049635,40881.04062912181
46.021000146865845,46.019999980926514,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-70.89442815249267,17.288280532721327,47972.728101868925
46.0220000743866,46.021000146865845,0.0,0.0,0,0,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,0,-73.21114369501467,13.820303634317826,46606.11221120501
46.01900005340576,46.01800012588501,0.0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-69.63343108504401,18.003566123212483,42826.72404549796
46.020999908447266,46.019999980926514,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-73.50439882697948,14.650488771344582,48425.57435917137
46.020999908447266,46.020999908447266,0.0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-71.12903225806453,15.969117019051318,47397.85116187476
46.02300000190735,46.0220000743866,0.0,0.0,0,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,0,1,2,-69.35483870967742,16.376333074988874,41354.82246216699
46.01799988746643,46.01699995994568,0.0,0.0,0,1,0,1,1,0,2,1,1,0,1,1,0,1,1,1,1,0,1,0,-70.01466275659826,15.451505119263855,44419.41906522883
46.03099989891052,46.02900004386902,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-65.4692082111437,18.176060457823425,37551.33720331965
46.021000146865845,46.019999980926514,0.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-71.31964809384165,15.820792874156975,47193.474322472015
46.0239999294281,46.0239999294281,0.0,0.0,1,1,0,1,2,0,2,1,0,1,1,1,1,0,1,1,1,0,1,0,-71.0850439882698,14.00286992436029,45727.66762742198
46.02499985694885,46.0239999294281,0.0,0.0,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,-66.2316715542522,16.999021891193973,37622.00368558125
46.02199983596802,46.020999908447266,0.0,0.0,0,1,0,1,1,1,2,1,2,1,1,1,1,1,1,2,1,0,1,1,-71.45161290322582,16.696787229466167,47573.861450331606
46.020999908447266,46.019999980926514,0.0,0.0,0,1,2,1,1,1,2,1,2,1,1,0,1,0,0,1,1,0,1,2,-72.18475073313782,15.043151836090917,48514.309661589185
46.019999980926514,46.01900005340576,0.0,0.0,0,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,0,1,1,-67.44868035190616,16.58655960179998,40568.65661526241
46.019999980926514,46.01899981498718,0.0,0.0,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-72.33137829912023,15.254986935782206,49229.16243086824
46.02199983596802,46.020999908447266,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,1,1,2,1,1,0,1,1,1,-72.84457478005865,13.854036584317257,47454.32349983454
46.0220000743866,46.0220000743866,0.0,0.0,1,0,1,1,2,0,1,1,2,1,1,0,1,1,0,1,1,0,1,1,-68.95894428152494,17.528110352697656,45082.79248598392
46.019999980926514,46.019999980926514,0.0,0.0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,-67.41935483870967,16.54390724985854,43283.38718860797
41.01900005340576,41.01900005340576,0.0,0.0,0,1,0,1,1,0,2,0,1,1,0,1,1,2,1,1,0,1,1,1,-72.27272727272728,14.440819205783537,46331.146704564315
46.0220000743866,46.021000146865845,0.0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,-66.36363636363636,17.86871493572079,42563.6326215803
46.032999992370605,46.0310001373291,0.0,0.0,1,0,2,2,1,0,1,1,1,0,1,1,2,1,0,2,2,1,2,1,-67.87390029325513,18.011860676677472,40237.88510015953
51.03700017929077,51.032999992370605,0.0,0.0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-68.38709677419355,15.487705727461359,42173.23526970825
46.02400016784668,46.02300000190735,0.0,0.0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,-69.4281524926686,16.809610940773855,44976.54283820969
46.020999908447266,46.019999980926514,0.0,0.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,0,-72.99120234604106,13.998182208400902,49425.60362081694
46.02999997138977,46.02999997138977,0.0,0.0,0,0,1,1,1,0,2,1,2,1,1,0,1,0,0,1,1,0,1,2,-66.58357771260998,16.147255697320745,37298.56924212267
46.03699994087219,46.02999997138977,0.0,0.0,0,0,0,1,2,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,-64.07624633431085,17.418596090140547,35807.93311073064
46.021000146865845,46.02000021934509,0.0,0.0,0,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,1,-67.96187683284457,16.293309524806116,41861.22241936685
46.019999980926514,46.01900005340576,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,1,1,2,2,1,1,1,1,1,-73.02052785923755,15.263210882875967,49152.687398181006
46.019999980926514,46.019999980926514,0.0,0.0,0,1,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,-69.94134897360705,15.283510768953732,45258.16937964082
46.0220000743866,46.019999980926514,0.0009999275207519531,0.0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,2,1,1,1,-72.62463343108504,15.129259046596168,49005.15888304479
51.021000146865845,51.021000146865845,0.0,0.0,0,1,0,1,1,0,2,0,1,2,1,0,1,2,1,1,0,0,1,0,-69.1642228739003,17.134807138887318,44734.44002514344
46.0310001373291,46.02400016784668,0.0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,2,0,-62.41935483870967,17.46783971736744,33381.149689926475
41.01900005340576,41.01900005340576,0.0,0.0,0,1,1,1,1,0,1,1,2,1,1,1,1,0,0,2,1,0,1,2,-69.9266862170088,14.526757783268776,39089.914024986996
51.0220000743866,51.020999908447266,0.0,0.0,0,1,0,0,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,-67.49266862170089,16.038634551407466,40751.64872486819
46.0239999294281,46.02300000190735,0.0,0.0,1,1,1,1,1,1,2,1,2,1,0,0,1,0,1,0,1,0,1,2,-68.60703812316716,15.648158576080384,43232.96626402515
46.039000034332275,46.021000146865845,0.0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,0,2,1,1,0,1,1,0,-68.41642228739003,19.01203385715443,44483.12063767319
46.02999997138977,46.02900004386902,0.0,0.0,0,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,1,2,-67.49266862170089,17.88648180413977,39159.634044847306
46.02900004386902,46.02799987792969,0.0,0.0,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,0,0,1,1,-72.25806451612905,14.522994972868677,46133.52684026675
46.02300000190735,46.021000146865845,0.0,0.0,1,0,1,1,1,0,1,1,2,1,0,0,1,0,1,0,1,0,1,2,-69.16422287390029,17.32160298288468,44910.97252055837
46.03200006484985,46.0310001373291,0.0,0.0,0,0,0,1,2,0,1,1,1,1,1,0,2,1,0,1,1,1,2,1,-64.56011730205279,18.910384938776645,39729.29991492682
51.069000005722046,51.06500005722046,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,1,-64.95601173020529,15.362969078160368,36179.50706509195
51.03399991989136,51.032999992370605,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,2,1,1,1,1,1,-70.24926686217007,14.936319803653138,46062.30785743136
51.03500008583069,51.03500008583069,0.0,0.0,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,0,0,1,1,-70.38123167155426,15.333626348857914,46336.42043495305
46.0460000038147,46.0460000038147,0.0,0.0,0,1,0,1,1,0,2,0,1,1,0,1,1,1,1,1,0,1,1,0,-69.57478005865103,18.615744891446468,47247.52342395764
46.01900005340576,46.01900005340576,0.0,0.0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,-64.5307917888563,17.135388269477318,37603.56256106401
46.0310001373291,46.02999997138977,0.0,0.0,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,-72.96187683284458,14.046825765014336,48965.860568188786
56.03200006484985,56.02999997138977,0.0,0.0,1,0,1,1,1,0,2,1,2,0,1,1,1,1,1,1,1,0,1,1,-72.4340175953079,16.048149214339496,48793.296311295315
46.032999992370605,46.032999992370605,0.0,0.0,0,1,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,-70.86510263929618,17.73476529275456,47690.63212641918
46.07699990272522,46.067999839782715,0.0,0.0,0,1,0,2,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,-70.82111436950147,15.203637194860246,47278.50301063222
46.289000034332275,46.289000034332275,0.0,0.0,0,1,0,1,1,0,2,1,1,0,1,1,1,1,1,1,1,0,1,1,-69.94134897360705,15.082883726416638,44842.84990922472
46.03600001335144,46.03099989891052,0.0,0.0,1,0,1,1,1,0,1,1,2,1,0,0,1,0,0,1,1,0,1,2,-69.07624633431085,17.161255033181607,44706.595681155624
46.020999908447266,46.020999908447266,0.0,0.0,0,0,0,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,1,0,-64.17888563049853,18.469382503789447,38996.89058280011
56.026999950408936,56.026999950408936,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-67.0674486803519,16.874707620132433,38338.460083993385
41.069000005722046,41.06700015068054,0.0,0.0,0,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,-71.09970674486803,15.425294766121116,46919.36174495032
51.03500008583069,51.03500008583069,0.0,0.0,0,0,1,1,2,0,1,1,2,1,1,0,2,1,0,1,1,1,1,1,-70.65982404692082,15.47012437770978,46194.15706703905
41.0310001373291,41.0310001373291,0.0,0.0,0,0,1,2,1,0,2,1,1,0,1,1,1,1,1,1,1,1,2,1,-67.15542521994134,15.606893174102122,40521.889998650455
51.02300000190735,51.02199983596802,0.0,0.0,1,0,0,1,1,0,1,0,1,1,0,0,2,1,1,1,1,0,1,2,-70.05865102639297,15.78593678537394,41732.024848953944
46.037999868392944,46.03699994087219,0.0,0.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,0,-64.12023460410556,17.967780339010186,39817.06577894322
46.0220000743866,46.019999980926514,0.0,0.0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,2,1,1,2,1,0,-68.54838709677419,15.277401415088635,37746.85675663415
46.0220000743866,46.021000146865845,0.0,0.0,2,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,-63.91495601173021,17.46063473678101,38362.409986364575
46.020999908447266,46.01899981498718,0.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-68.60703812316714,17.365759693544998,45228.11783166508
46.01899981498718,46.01799988746643,0.0,0.0,0,0,0,2,1,1,2,2,1,1,1,1,1,2,1,1,1,0,1,0,-73.37243401759531,14.86923610909955,50706.32200417215
46.026000022888184,46.021000146865845,0.0,0.0,0,1,1,1,1,0,1,1,2,1,1,1,1,0,0,1,1,0,1,2,-67.62463343108504,15.495535976515537,38680.13564347765
46.03500008583069,46.02900004386902,0.0,0.0,0,1,0,2,1,0,2,1,2,1,1,1,1,1,1,1,0,1,1,1,-68.03519061583577,16.087867884530233,41242.49794632379
46.0239999294281,46.02300000190735,0.0,0.0,0,1,1,1,1,0,2,1,1,1,1,0,1,1,1,1,1,0,1,1,-69.69208211143693,15.764812439592752,44345.38088293308
46.02499985694885,46.0239999294281,0.0,0.0,0,0,0,2,1,0,2,1,1,1,1,1,1,2,1,1,1,0,2,1,-70.77712609970675,15.755622229975247,45365.727138959184
46.02899980545044,46.02799987792969,0.0,0.0,1,0,0,1,1,0,2,1,0,1,1,1,1,1,1,1,0,2,2,0,-67.30205278592373,15.748790718991671,38441.549893258656
46.02199983596802,46.019999980926514,0.0,0.0,1,0,1,1,1,0,1,1,2,1,0,0,1,0,1,0,0,0,1,2,-66.20234604105573,17.572108747883686,36819.35565966253
46.03999996185303,46.037999868392944,0.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-63.03519061583578,19.97116856538735,38696.86913375096
46.01900005340576,46.01900005340576,0.0,0.0,0,1,0,1,1,0,2,1,2,2,1,0,1,1,1,1,1,0,1,2,-71.30498533724342,15.134045030986796,48003.707688543494
46.02900004386902,46.02900004386902,0.0,0.0,0,1,0,1,1,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,-67.19941348973607,15.570388284670923,39064.84676998297
46.01900005340576,46.01800012588501,0.0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-71.09970674486804,15.912613065989841,46217.51587925592
46.01899981498718,46.01799988746643,0.0,0.0,0,1,0,2,1,0,2,1,1,0,1,0,1,1,1,1,1,0,1,2,-73.18181818181817,14.73495882633816,48857.473067811705
46.03999996185303,46.039000034332275,0.0,0.0,0,0,1,1,2,0,2,1,1,0,1,1,1,1,1,1,1,1,2,0,-65.65982404692082,16.504189083450818,37820.34047979062
46.031999826431274,46.031999826431274,0.0,0.0,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1,1,1,0,2,1,-67.47800586510263,15.089604272011165,34654.89515000819
46.06699991226196,46.06699991226196,0.0,0.0,2,1,0,0,1,0,1,1,1,0,1,1,1,2,2,1,1,0,1,1,-71.3782991202346,14.421349678755716,45176.5685623656
46.03099989891052,46.02999997138977,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,-67.31671554252199,15.962880184333395,42901.60921943892
51.02900004386902,51.02500009536743,0.0,0.0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-69.3841642228739,17.296532116331825,42552.61146797628
46.02300000190735,46.02199983596802,0.0,0.0,0,0,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,0,1,0,-69.23753665689149,16.40157558817151,45987.87722963514
46.03599977493286,46.032999992370605,0.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-69.8533724340176,14.63080327569277,41594.205409555114
46.021000146865845,46.019999980926514,0.0,0.0,0,2,0,1,1,0,1,0,1,1,1,0,1,2,2,1,0,1,1,2,-71.27565982404693,15.02544945293782,44668.00088834364
46.02800011634827,46.02000021934509,0.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,-65.05865102639295,16.582267913512272,37677.12935855715
46.02499985694885,46.0239999294281,0.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-66.6275659824047,14.628637568921718,34617.05131624444
26.015000104904175,26.015000104904175,0.0,0.0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,-69.04692082111437,15.389748808329678,44216.74742932167
46.019999980926514,46.01900005340576,0.0,0.0,0,1,1,1,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-73.09384164222874,15.005071926731475,49730.36356095606
46.019999980926514,46.01900005340576,0.0,0.0,0,0,1,1,1,0,1,1,1,2,1,1,1,1,1,1,2,1,2,1,-73.79765395894427,13.262776998931963,47715.255543966894
46.020999908447266,46.019999980926514,0.0,0.0,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,-71.86217008797655,14.204117390201198,44161.47886968573
46.019999980926514,46.01900005340576,0.0,0.0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,1,-72.81524926686218,15.078261613742624,49657.35200878834
51.026999950408936,51.02499985694885,0.0,0.0,0,1,0,1,1,0,2,1,1,1,1,0,1,1,1,1,1,0,1,1,-71.34897360703813,17.20619812558943,48697.932779780196
46.026000022888184,46.02300000190735,0.0,0.0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,-68.66568914956011,16.035247690569303,43427.61581609781
46.020999908447266,46.019999980926514,0.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,-71.0117302052786,15.141819029229541,43692.04244512755
46.020999908447266,46.019999980926514,0.0,0.0,0,0,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,-71.74486803519062,16.61281093198762,48549.81989354768
46.0220000743866,46.020999908447266,0.0,0.0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-73.9149560117302,13.910466846297473,48478.81038926104
46.021000146865845,46.019999980926514,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,-71.30498533724338,16.46117894980398,48690.491545263794
46.02300000190735,46.019999980926514,0.0,0.0,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,-68.90029325513197,15.97648468475328,44403.5742593139
46.02800011634827,46.027000188827515,0.0,0.0,0,0,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-74.0175953079179,13.438436315322578,49278.35914288588
46.02999997138977,46.020999908447266,0.0,0.0,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-69.633431085044,14.56378855138261,40967.87100677003
46.019999980926514,46.01899981498718,0.0,0.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-74.79472140762462,14.194235587521987,50528.43016362365
46.019999980926514,46.01900005340576,0.0,0.0,0,0,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-73.09384164222874,14.94855743949343,50633.31045200443
46.0220000743866,46.021000146865845,0.0,0.0,0,1,1,1,2,0,1,1,2,1,1,1,1,1,1,2,1,0,1,1,-70.32258064516128,15.011623785680083,44097.34729537843
46.019999980926514,46.01900005340576,0.0,0.0,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1,-71.21700879765396,14.072153994309415,45251.30342751325
46.021000146865845,46.019999980926514,0.0,0.0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-69.69208211143696,18.517842243906813,46541.43066915573
46.020999908447266,46.019999980926514,0.0,0.0,0,1,0,1,1,0,2,0,1,1,1,1,1,1,1,1,0,1,1,1,-76.56891495601172,11.237491223359804,51765.23778420227
51.0239999294281,51.02300000190735,0.0,0.0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,-68.85630498533725,17.356667434975645,45142.833355093244
46.019999980926514,46.01899981498718,0.0,0.0,0,0,1,1,1,0,1,1,1,2,1,2,1,1,1,1,2,1,2,1,-70.13196480938416,14.452662146731303,43799.85597624151
46.020999908447266,46.019999980926514,0.0,0.0,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-71.14369501466277,14.099828473857015,42903.58512686752
51.0220000743866,51.019999980926514,0.0,0.0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,-75.5425219941349,14.755502327111827,51947.136451184895
46.0220000743866,46.020999908447266,0.0,0.0,0,1,1,1,2,0,2,2,1,1,1,2,1,1,1,1,1,1,1,1,-68.75366568914957,14.898999767640333,44440.75097714513
46.02300000190735,46.02199983596802,0.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-72.40469208211144,12.021352101528034,45104.89565716343
46.020999908447266,46.019999980926514,0.0,0.0,0,0,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,-69.03225806451613,15.804419800681467,41359.530046046246
46.0220000743866,46.019999980926514,0.0,0.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,-74.79472140762464,14.380828745393812,50229.4361976637
46.02300000190735,46.02199983596802,0.0,0.0,0,1,0,1,1,0,2,1,1,1,0,1,1,1,1,1,0,1,1,1,-75.24926686217009,14.439228441696244,49789.069615946806
46.02199983596802,46.020999908447266,0.0,0.0,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,-68.56304985337245,16.6341372682925,44920.94304045795
46.0239999294281,46.01799988746643,0.0,0.0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-72.9032258064516,15.003721993976454,49981.11732626088
46.021000146865845,46.01900005340576,0.0,0.0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,-67.41935483870967,16.997324368527977,39416.71113930561
51.0239999294281,51.02300000190735,0.0,0.0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,-69.26686217008799,17.103429845141168,42659.611663951684
